Grid_ID,Lon,Lat,FR_Natural,FR_Natural_ZeroUndefined,FR_Historical,FR_Historical_ZeroUndefined,FR_Factual,FR_Factual_ZeroUndefined,Model,Event_Type,Delta_Total,Delta_HA,Delta_CC,Delta_Total_ZeroUndefined,Delta_HA_ZeroUndefined,Delta_CC_ZeroUndefined
4164,105.75,38.25,1.1347150259067358,1.1354166666666667,1.123076923076923,1.1237113402061856,1.1566820276497696,1.1574074074074074,jules-w2,Flood,0.021967001743033787,-0.011638102829812702,0.03360510457284649,0.0219907407407407,-0.011705326460481169,0.03369606720122187
4165,106.25,38.25,1.1675392670157068,1.168421052631579,1.18848167539267,1.1894736842105262,1.173913043478261,1.174757281553398,jules-w2,Flood,0.006373776462554215,0.02094240837696315,-0.014568631914408936,0.006336228921818954,0.021052631578947212,-0.014716402657128258
4166,106.75,38.25,1.0390243902439025,1.03921568627451,1.0390243902439025,1.03921568627451,1.077294685990338,1.077669902912621,jules-w2,Flood,0.03827029574643559,0.0,0.03827029574643559,0.038454216638110994,0.0,0.038454216638110994
4167,107.25,38.25,1.0655737704918034,1.065934065934066,1.0662983425414363,1.0666666666666669,1.1837837837837837,1.184782608695652,jules-w2,Flood,0.11821001329198033,0.0007245720496329433,0.11748544124234739,0.11884854276158618,0.000732600732600952,0.11811594202898523
4168,107.75,38.25,0.9407407407407408,0.9402985074626866,0.927007299270073,0.9264705882352942,0.9854014598540146,0.9852941176470588,jules-w2,Flood,0.04466071911327385,-0.013733441470667795,0.058394160583941646,0.04499561018437215,-0.01382791922739246,0.05882352941176461
4169,108.25,38.25,0.7551020408163265,0.7534246575342466,0.782312925170068,0.7808219178082192,0.8775510204081632,0.8767123287671232,jules-w2,Flood,0.12244897959183676,0.027210884353741527,0.09523809523809523,0.12328767123287665,0.0273972602739726,0.09589041095890405
4170,108.75,38.25,1.016,1.0161290322580645,0.984251968503937,0.984126984126984,0.984251968503937,0.984126984126984,jules-w2,Flood,-0.03174803149606298,-0.03174803149606298,0.0,-0.03200204813108054,-0.03200204813108054,0.0
4171,109.25,38.25,1.0165289256198349,1.0166666666666666,0.9834710743801652,0.9833333333333332,0.8625954198473282,0.8615384615384616,jules-w2,Flood,-0.15393350577250664,-0.033057851239669644,-0.120875654532837,-0.15512820512820502,-0.03333333333333344,-0.12179487179487158
4172,109.75,38.25,0.950413223140496,0.95,0.934959349593496,0.9344262295081968,1.0150375939849623,1.0151515151515151,jules-w2,Flood,0.06462437084446626,-0.015453873547000008,0.08007824439146627,0.06515151515151518,-0.015573770491803196,0.08072528564331838
4173,110.25,38.25,1.1576354679802956,1.1584158415841583,1.1492537313432836,1.15,1.051063829787234,1.051282051282051,jules-w2,Flood,-0.1065716381930617,-0.008381736637012027,-0.09818990155604967,-0.10713379030210723,-0.008415841584158423,-0.09871794871794881
4174,110.75,38.25,1.1948717948717948,1.1958762886597938,1.1743589743589744,1.175257731958763,1.2857142857142858,1.2871287128712872,jules-w2,Flood,0.09084249084249096,-0.02051282051282044,0.1113553113553114,0.09125242421149338,-0.020618556701030855,0.11187098091252423
4175,111.25,38.25,0.9771428571428572,0.9770114942528736,0.9885714285714284,0.9885057471264368,1.0883977900552486,1.0888888888888888,jules-w2,Flood,0.11125493291239141,0.011428571428571233,0.09982636148382018,0.1118773946360152,0.011494252873563204,0.100383141762452
4176,111.75,38.25,0.9441340782122905,0.9438202247191012,0.9553072625698324,0.9550561797752808,1.0809248554913296,1.0813953488372092,jules-w2,Flood,0.1367907772790391,0.011173184357541999,0.1256175929214971,0.13757512411810802,0.01123595505617958,0.12633916906192844
4177,112.25,38.25,1.053475935828877,1.053763440860215,1.0211640211640212,1.0212765957446808,1.132596685082873,1.1333333333333333,jules-w2,Flood,0.07912074925399604,-0.032311914664855834,0.11143266391885187,0.0795698924731183,-0.032486845115534235,0.11205673758865253
4178,112.75,38.25,0.950920245398773,0.9506172839506172,0.9503105590062112,0.95,1.059880239520958,1.0602409638554218,jules-w2,Flood,0.10895999412218493,-0.000609686392561759,0.10956968051474669,0.1096236799048046,-0.0006172839506172201,0.11024096385542181
4179,113.25,38.25,1.027972027972028,1.028169014084507,1.027972027972028,1.028169014084507,1.167832167832168,1.1690140845070425,jules-w2,Flood,0.13986013986014,0.0,0.13986013986014,0.14084507042253547,0.0,0.14084507042253547
4180,113.75,38.25,1.0863309352517985,1.0869565217391304,1.1007194244604317,1.1014492753623188,1.1538461538461535,1.1549295774647887,jules-w2,Flood,0.06751521859435505,0.014388489208633226,0.05312672938572183,0.06797305572565837,0.01449275362318847,0.0534803021024699
4181,114.25,38.25,1.1796407185628743,1.180722891566265,1.2035928143712575,1.2048192771084338,1.2427745664739884,1.244186046511628,jules-w2,Flood,0.0631338479111141,0.0239520958083832,0.039181752102730893,0.06346315494536281,0.024096385542168752,0.03936676940319406
4182,114.75,38.25,1.111888111888112,1.1126760563380282,1.111888111888112,1.1126760563380282,1.1610738255033557,1.162162162162162,jules-w2,Flood,0.0491857136152436,0.0,0.0491857136152436,0.04948610582413382,0.0,0.04948610582413382
4183,115.25,38.25,1.0,1.0,1.0,1.0,0.9885714285714284,0.9885057471264368,jules-w2,Flood,-0.011428571428571566,0.0,-0.011428571428571566,-0.011494252873563204,0.0,-0.011494252873563204
4184,115.75,38.25,1.0394088669950738,1.0396039603960396,1.019704433497537,1.0198019801980198,1.1608040201005023,1.1616161616161615,jules-w2,Flood,0.12139515310542848,-0.019704433497536922,0.1410995866029654,0.12201220122012191,-0.01980198019801982,0.14181418141814173
4185,116.25,38.25,0.9227053140096618,0.9223300970873788,0.9227053140096618,0.9223300970873788,1.068292682926829,1.068627450980392,jules-w2,Flood,0.14558736891716728,0.0,0.14558736891716728,0.14629735389301313,0.0,0.14629735389301313
4186,116.75,38.25,0.8660287081339713,0.8653846153846154,0.8660287081339713,0.8653846153846154,0.9095022624434388,0.9090909090909092,jules-w2,Flood,0.04347355430946753,0.0,0.04347355430946753,0.04370629370629375,0.0,0.04370629370629375
4187,117.25,38.25,0.8260869565217391,0.8252427184466019,0.8260869565217391,0.8252427184466019,0.962085308056872,0.961904761904762,jules-w2,Flood,0.13599835153513284,0.0,0.13599835153513284,0.13666204345816013,0.0,0.13666204345816013
4188,117.75,38.25,0.8972332015810277,0.8968253968253969,0.8972332015810277,0.8968253968253969,0.908745247148289,0.9083969465648856,jules-w2,Flood,0.011512045567261264,0.0,0.011512045567261264,0.011571549739488707,0.0,0.011571549739488707
4231,75.25,37.75,1.1311475409836065,1.1318681318681318,1.1215469613259668,1.1222222222222222,1.066350710900474,1.0666666666666669,jules-w2,Flood,-0.06479683008313253,-0.009600579657639718,-0.05519625042549281,-0.06520146520146497,-0.009645909645909612,-0.05555555555555536
4232,75.75,37.75,1.050314465408805,1.0506329113924051,1.0124223602484472,1.0125,1.030150753768844,1.0303030303030305,jules-w2,Flood,-0.020163711639961113,-0.03789210516035779,0.01772839352039668,-0.020329881089374613,-0.038132911392405155,0.017803030303030543
4233,76.25,37.75,1.0105820105820107,1.0106382978723405,1.0,1.0,1.0,1.0,jules-w2,Flood,-0.010582010582010692,-0.010582010582010692,0.0,-0.010638297872340496,-0.010638297872340496,0.0
4234,76.75,37.75,0.9605911330049262,0.9603960396039604,0.9408866995073892,0.9405940594059404,0.933649289099526,0.9333333333333332,jules-w2,Flood,-0.02694184390540011,-0.019704433497536922,-0.007237410407863187,-0.027062706270627124,-0.01980198019801993,-0.007260726072607193
4235,77.25,37.75,1.0606060606060606,1.0609756097560976,1.0727272727272728,1.0731707317073171,1.0225988700564972,1.0227272727272727,jules-w2,Flood,-0.03800719054956336,0.0121212121212122,-0.05012840267077556,-0.03824833702882491,0.012195121951219523,-0.05044345898004443
4236,77.75,37.75,0.8907103825136612,0.8901098901098901,0.9344262295081968,0.934065934065934,0.945945945945946,0.9456521739130436,jules-w2,Flood,0.05523556343228486,0.04371584699453557,0.011519716437749294,0.055542283803153514,0.04395604395604391,0.011586239847109603
4237,78.25,37.75,0.8994413407821229,0.898876404494382,0.8994413407821229,0.898876404494382,1.0,1.0,jules-w2,Flood,0.1005586592178771,0.0,0.1005586592178771,0.101123595505618,0.0,0.101123595505618
4238,78.75,37.75,0.9526627218934912,0.9523809523809524,0.9644970414201184,0.9642857142857144,1.0335195530726258,1.0337078651685394,jules-w2,Flood,0.08085683117913456,0.011834319526627168,0.06902251165250739,0.08132691278758697,0.011904761904761973,0.069422150882825
4239,79.25,37.75,0.8133333333333334,0.8108108108108109,0.8133333333333334,0.8108108108108109,0.92,0.918918918918919,jules-w2,Flood,0.10666666666666669,0.0,0.10666666666666669,0.10810810810810811,0.0,0.10810810810810811
4240,79.75,37.75,1.1221374045801529,1.123076923076923,1.1068702290076335,1.1076923076923078,1.127388535031847,1.1282051282051282,jules-w2,Flood,0.00525113045169423,-0.015267175572519331,0.020518306024213562,0.00512820512820511,-0.01538461538461533,0.02051282051282044
4241,80.25,37.75,1.2608695652173914,1.263157894736842,1.2260869565217392,1.2280701754385963,1.325925925925926,1.328358208955224,jules-w2,Flood,0.0650563607085346,-0.034782608695652195,0.0998389694041868,0.0652003142183819,-0.03508771929824572,0.10028803351662763
4242,80.75,37.75,1.588235294117647,1.5952380952380951,1.588235294117647,1.5952380952380951,1.699029126213592,1.7058823529411764,jules-w2,Flood,0.11079383209594496,0.0,0.11079383209594496,0.11064425770308128,0.0,0.11064425770308128
4243,81.25,37.75,1.148148148148148,1.15,1.148148148148148,1.15,1.1411764705882352,1.1428571428571428,jules-w2,Flood,-0.006971677559912681,0.0,-0.006971677559912681,-0.0071428571428571175,0.0,-0.0071428571428571175
4244,81.75,37.75,1.1553398058252426,1.156862745098039,1.1553398058252426,1.156862745098039,1.247787610619469,1.25,jules-w2,Flood,0.09244780479422632,0.0,0.09244780479422632,0.0931372549019609,0.0,0.0931372549019609
4245,82.25,37.75,1.5057471264367817,1.5116279069767442,1.5057471264367817,1.5116279069767442,1.5934065934065933,1.6,jules-w2,Flood,0.08765946696981164,0.0,0.08765946696981164,0.08837209302325588,0.0,0.08837209302325588
4246,82.75,37.75,1.2409638554216869,1.2439024390243902,1.2650602409638554,1.2682926829268293,1.5185185185185186,1.525,jules-w2,Flood,0.27755466309683174,0.02409638554216853,0.2534582775546632,0.2810975609756097,0.024390243902439046,0.2567073170731706
4247,83.25,37.75,0.7209302325581395,0.7142857142857143,0.7674418604651163,0.7619047619047619,0.7551020408163265,0.75,jules-w2,Flood,0.034171808258187,0.04651162790697683,-0.01233981964878983,0.0357142857142857,0.04761904761904756,-0.011904761904761862
4248,83.75,37.75,0.8765432098765432,0.875,0.8765432098765432,0.875,0.8795180722891566,0.8780487804878049,jules-w2,Flood,0.002974862412613355,0.0,0.002974862412613355,0.0030487804878048808,0.0,0.0030487804878048808
4249,84.25,37.75,2.677419354838709,2.7333333333333334,2.870967741935484,2.933333333333333,1.0,1.0,jules-w2,Flood,-1.677419354838709,0.1935483870967749,-1.870967741935484,-1.7333333333333334,0.19999999999999973,-1.9333333333333331
4250,84.75,37.75,3.608695652173913,3.727272727272727,3.695652173913044,3.8181818181818175,1.5116279069767442,1.5238095238095235,jules-w2,Flood,-2.097067745197169,0.08695652173913082,-2.1840242669362997,-2.203463203463204,0.09090909090909038,-2.2943722943722937
4251,85.25,37.75,1.2882882882882882,1.290909090909091,1.2882882882882882,1.290909090909091,1.330708661417323,1.3333333333333333,jules-w2,Flood,0.04242037312903468,0.0,0.04242037312903468,0.04242424242424225,0.0,0.04242424242424225
