Family,Event_Type,Definition,Basin_Name,Mean_Abs_Delta_CC_mean,Mean_Abs_Delta_CC_std,Mean_Abs_Delta_CC_min,Mean_Abs_Delta_CC_max,Mean_Abs_Delta_HA_mean,Mean_Abs_Delta_HA_std,Mean_Abs_Delta_HA_min,Mean_Abs_Delta_HA_max,DIndex_mean,DIndex_std,DIndex_min,DIndex_max,Model_Count,Pooled_DIndex,Climate_Dominant_Model_Count,Human_Dominant_Model_Count
Event_Definition,Flood,T10_G10,YZR,0.325745711312652,0.22833450753033813,0.11533274568183856,0.7326863314841338,0.05855640186408193,0.0407641835310091,0.015245262425506065,0.12614313368013658,0.8213781402737951,0.1469727437759916,0.5313580005614713,0.9304965488881085,7,0.8476292483014454,7,0
Event_Definition,Flood,T10_G20,CSL,0.5955598621083755,0.5703062278713196,0.23401890331694564,1.8199522973746076,0.16954642134002887,0.10173103512636035,0.0369420630727688,0.2857041719787484,0.7473100372454199,0.13852450645938433,0.5729590033927622,0.9074542523665796,7,0.7784014783202832,7,0
Event_Definition,Flood,T10_G20,PSE,0.10087790371298481,0.025203813462732285,0.08093540258227053,0.1551408362408435,0.040361821715919524,0.03961153764828137,0.005657836226221415,0.12275736928948523,0.7541711554006166,0.1390380835751319,0.5582649803181691,0.9442588263021606,7,0.7142318027498828,7,0
Event_Definition,Flood,T10_G20,SWRB,0.5391865933326706,0.3156758125305559,0.20771999158969054,1.1757934358866715,0.06307114547675585,0.05333067108513912,0.005661445508776741,0.14170404884207102,0.885206645509926,0.10293065006333349,0.7331664574690033,0.984592873479008,7,0.8952754918493234,7,0
Event_Definition,Flood,T10_G20,YHH,0.20592943912971373,0.1177148974402608,0.1011256789659795,0.36684137381496307,0.17855294943358785,0.16842817285553144,0.01719827395457275,0.4985240871830816,0.597279393302241,0.16402044238275648,0.3914021735234957,0.8546509516452648,7,0.5356017473237511,5,2
Event_Definition,Flood,T10_G20,YZR,0.24548113635087224,0.16016744948479933,0.1060960114502911,0.5473339283650508,0.05143490481747086,0.034061106637144095,0.014259763360686645,0.10418897093817978,0.8104068679772897,0.13406969067970329,0.5466910935820468,0.9167162169790537,7,0.8267695318343926,7,0
Event_Definition,Flood,T10_G30,CSL,0.4698837550163675,0.43494682774047366,0.2071926640610164,1.415038514090193,0.13228027313683846,0.07492866861943354,0.03303165208022529,0.23302956172583358,0.7516244241741632,0.1275599874339483,0.5858912729008547,0.899643467346777,7,0.7803251822555184,7,0
Event_Definition,Flood,T10_G30,PSE,0.0895965254366001,0.02328377945365258,0.07349638273955184,0.14043077191465322,0.037608467264103294,0.039099233372044954,0.004568681455268845,0.12075326827815441,0.7500826672138569,0.14021349431165117,0.5376698048279918,0.9482939597888613,7,0.7043475537741583,7,0
Event_Definition,Flood,T10_G30,SWRB,0.429322780733482,0.2673413968627348,0.18224853970118113,0.9802604674708868,0.053854025242985264,0.0459088519261723,0.005091735035312246,0.12253820679652203,0.880616969708265,0.1081492294955645,0.7087630212284282,0.9817027367524153,7,0.8885417830970799,7,0
Event_Definition,Flood,T10_G30,YHH,0.16540113673197673,0.08051170386628519,0.08767028731763744,0.27494033890379316,0.1424078357049773,0.12934104978754696,0.017402553179578163,0.40094089103222436,0.5963222687766311,0.14913968458578386,0.40678794842374966,0.8343762946045099,7,0.5373499525451763,5,2
Event_Definition,Flood,T10_G30,YZR,0.18727459571539365,0.10764666753423578,0.09608533571381375,0.389364480339955,0.04529700293462946,0.029203212799590966,0.013463422180925725,0.09085196530911377,0.7975745045097448,0.12535807562984577,0.5584579463914786,0.9041281095234294,7,0.8052341592973569,7,0
Period_Split,Drought,S1980,CSL,0.6911549441167505,0.6583539984358439,0.22192858329858134,2.0760852070446876,0.23537571507789537,0.22576727698007987,0.057622096788345095,0.7233458115313612,0.711859421260711,0.15759997438745776,0.4814988088623899,0.9402073893088222,7,0.7459601441764622,6,1
