Grid_ID,Lon,Lat,Event_Type,FR_Natural_mean,FR_Natural_std,FR_Natural_q25,FR_Natural_q75,FR_Natural_count,FR_Historical_mean,FR_Historical_std,FR_Historical_q25,FR_Historical_q75,FR_Historical_count,FR_Factual_mean,FR_Factual_std,FR_Factual_q25,FR_Factual_q75,FR_Factual_count,Delta_Total_mean,Delta_Total_std,Delta_Total_q25,Delta_Total_q75,Delta_Total_count,Delta_HA_mean,Delta_HA_std,Delta_HA_q25,Delta_HA_q75,Delta_HA_count,Delta_CC_mean,Delta_CC_std,Delta_CC_q25,Delta_CC_q75,Delta_CC_count,Delta_Total_Sign_Agreement,Delta_HA_Sign_Agreement,Delta_CC_Sign_Agreement
4653,94.25,36.25,Flood,1.46446876266574,0.6067950054511332,1.1423391812865498,1.6155115511551152,4,1.388278286475264,0.4635611275021956,1.1423391812865498,1.539321074964639,4,1.187499204123473,0.19100180431312777,1.0369458128078817,1.3340624378604096,4,-0.27696955854226707,0.4677945341666607,-0.39548338932437466,-0.015989634320919988,4,-0.07619047619047614,0.15238095238095228,-0.07619047619047614,0.0,4,-0.20077908235179093,0.32440243563435867,-0.3192929131338985,-0.015989634320919988,4,0.75,0.25,0.75
4654,94.75,36.25,Flood,2.5479694373252495,2.7748911538859713,1.304414261460102,1.6733333333333333,6,2.5034557886353803,2.6005835610763834,1.3607560137457044,1.6753846153846155,6,1.0464650969188256,0.21768776052725444,0.9184322750964597,1.1832218844984803,6,-1.5015043404064237,2.942128202486271,-0.6021217600964435,-0.17695902245567702,6,-0.04451364868986903,0.19164014107381444,-0.03678784590341844,0.0,6,-1.4569906917165545,2.7659314282472764,-0.6021217600964435,-0.16369460862133578,6,0.8333333333333334,0.3333333333333333,1.0
4655,95.25,36.25,Flood,2.8442131723440855,3.2418045006785294,1.252153396749307,2.1617910447761193,6,2.8662672124145936,3.2303854090437123,1.2842209072978303,2.1617910447761193,6,1.1638870227348108,0.30380411498767207,0.9530007911690466,1.3930515945035,6,-1.741241773231917,3.851416451950205,-0.2585996998952462,0.008729812309035356,5,0.02646484808460965,0.05693790329614958,0.0,0.0040541982289552525,5,-1.7677066213165264,3.836728185249429,-0.2585996998952462,-0.030578813250819126,5,0.6,0.4,0.8
4656,95.75,36.25,Flood,2.2192104888376405,2.0859937220708837,1.2082183824597068,1.6687886825817861,6,2.2009172891011413,2.1014199234661115,1.2041389440940118,1.7101806239737274,6,1.09258810426395,0.2661465253329116,0.9116129032258065,1.2266392144440925,4,-1.4366697156414934,2.5810937635587616,-1.5683866648815101,-0.1427699433072298,4,-0.041237113402061876,0.08247422680412375,-0.041237113402061876,0.0,4,-1.3954326022394314,2.6059735512304676,-1.4926943232900087,-0.09475094469254555,4,0.75,0.25,0.75
4657,96.25,36.25,Flood,2.7469404333557677,2.3968384486680887,1.3847729600546261,2.7298367144977735,6,2.5281346252418686,2.332084093202318,1.0078740157480315,2.972036474164134,7,1.2062030792095384,0.47385533202221725,0.8916900093370683,1.406681108197469,7,-1.4643281322359307,2.196387663192115,-1.3685218167863504,-0.32994021069699064,6,0.03588329609307946,0.23742638948040812,0.0,0.161513974522364,6,-1.50021142832901,2.21397599740597,-1.6148072483266065,-0.24192319558250064,6,0.8333333333333334,0.5,0.8333333333333334
4658,96.75,36.25,Flood,3.4378293089658594,4.053993232183642,1.889087124591139,2.1430742509769867,6,3.376352348624725,4.086003172488162,1.567757774140753,2.142300556586271,6,1.569351851476776,0.7404403193165427,1.0091324200913243,2.333333333333333,5,-2.1517880001333185,3.995582358166497,-0.9331694037059806,0.047409932053046666,5,-0.06526171411148848,0.21982133653612512,0.0,0.018377014449284523,5,-2.0865262860218303,4.0242347615786205,-0.8814296814296814,0.029032917603762143,5,0.6,0.2,0.6
4659,97.25,36.25,Flood,4.693967702995794,8.956966247447467,1.142488161859664,1.5608348888511794,7,5.030396838028772,9.696063899723654,1.0979000295770482,1.8263643613991114,7,1.4654550424806454,0.5134435899958651,1.1155038759689921,1.8953667953667954,6,-3.7689859744229692,9.383435148786804,-0.22686972048240764,0.10351645882485122,6,0.38626369107651765,0.8314046824601963,-0.08021553175725721,0.42947235652722315,6,-4.155249665499487,10.170423210895883,-0.13185300597216046,0.07383155003546482,6,0.5,0.3333333333333333,0.6666666666666666
4660,97.75,36.25,Flood,5.536011386780818,10.516761072110452,1.1078013294870186,1.4885057471264367,6,6.207536924028825,12.147728060711328,1.0998815633636005,1.5606951590885225,6,1.0785127557765384,0.14676230679936952,0.9522454989625861,1.16663387763132,6,-4.45749863100428,10.595522705512257,-0.3754838998411242,0.014769015832020616,6,0.6715255372480066,1.6337385156378814,0.0022368074988564635,0.09665184623857331,6,-5.129024168252287,12.225498389829019,-0.38830002978012024,-0.04084937331007593,6,0.6666666666666666,0.6666666666666666,0.8333333333333334
4661,98.25,36.25,Flood,1.6073157493994126,1.042959437631791,1.0137640745027885,1.5301435406698565,6,1.587831766413725,1.0616699871558501,0.9744404410961895,1.5443485763589302,6,1.298327315089325,0.4114417733358776,0.9897158863545419,1.4978021978021978,6,-0.30898843431008755,0.9106490785471897,-0.2078058154470114,0.03367110657914299,6,-0.019483982985687598,0.04028654940452662,-0.03932363340659881,0.008941877794336806,6,-0.2895044513243999,0.9184434509536341,-0.21072711271958838,0.10792416206530361,6,0.6666666666666666,0.5,0.5
4662,98.75,36.25,Flood,1.4747986111157645,0.8018940865640227,1.035928143712575,1.3373493975903614,5,1.4866662044970467,0.805051897302631,1.035928143712575,1.4303797468354431,5,1.3149665412832736,0.3429877802252261,1.0695652173913044,1.3443708609271523,5,-0.15983206983249076,0.5285095921588785,-0.26778418019905703,0.05814536340852139,5,0.011867593381282248,0.0476592688912654,0.0,0.0,5,-0.171699663213773,0.5443409377508955,-0.3608145294441387,0.05814536340852139,5,0.6,0.2,0.6
