Family,Event_Type,Definition,Model,Basin_Name,Mean_Abs_Delta_CC,Mean_Abs_Delta_HA,DIndex,Valid_Grid_Count
Period_Split,Drought,S1990,miroc-integ-land,YHH,0.3923999512709522,0.44902609408834326,0.4663510874605674,576
Period_Split,Drought,S1990,miroc-integ-land,YZR,0.28528927011713756,0.11441226189495392,0.7137557584055174,675
Period_Split,Drought,S1990,watergap2-2e,CSL,0.3402703046961679,0.1766241943751106,0.658297399774118,1946
Period_Split,Drought,S1990,watergap2-2e,PSE,0.09863961243814179,0.06900836605836703,0.5883734079155384,271
Period_Split,Drought,S1990,watergap2-2e,SWRB,0.2739444726436193,0.03553992786859048,0.8851640735049314,314
Period_Split,Drought,S1990,watergap2-2e,YHH,0.5185888516695485,0.45478146520307733,0.5327765216179389,575
Period_Split,Drought,S1990,watergap2-2e,YZR,0.1405615622362789,0.059371026153855214,0.7030447780828863,675
Period_Split,Drought,S1990,web-dhm-sg,CSL,0.23444482539191805,0.11311013176763406,0.6745546871434535,647
Period_Split,Drought,S1990,web-dhm-sg,PSE,0.12165684786574307,0.02766304568362477,0.8147397173540117,239
Period_Split,Drought,S1990,web-dhm-sg,SWRB,0.22200570841131992,0.06733246318590608,0.7672880048484014,133
Period_Split,Drought,S1990,web-dhm-sg,YHH,0.1547378283299847,0.09840182053536685,0.6112745633628174,292
Period_Split,Drought,S1990,web-dhm-sg,YZR,0.12681445555437443,0.04831280470564367,0.7241274451852224,532
Period_Split,Flood,S1980,h08,CSL,0.9801294509543342,0.19578831419691697,0.8335016954423392,1987
Period_Split,Flood,S1980,h08,PSE,0.06977870835029334,0.042222814131762584,0.6230157126790199,271
Period_Split,Flood,S1980,h08,SWRB,0.2684282564121364,0.012274395385525098,0.9562726062368202,314
Period_Split,Flood,S1980,h08,YHH,0.27967632359052297,0.13629097223112133,0.6723517122616312,576
Period_Split,Flood,S1980,h08,YZR,0.2028314910623805,0.04889016308803732,0.8057768877570513,675
Period_Split,Flood,S1980,hydropy,CSL,0.23186637100049537,0.06354353870113814,0.7848970646742431,1985
Period_Split,Flood,S1980,hydropy,PSE,0.05118239536761114,0.014777432156955874,0.7759631473952543,271
Period_Split,Flood,S1980,hydropy,SWRB,0.12645232945561383,0.005502619829332295,0.958299253956365,312
Period_Split,Flood,S1980,hydropy,YHH,0.09193536954982352,0.06392620129467189,0.5898527074486393,576
Period_Split,Flood,S1980,hydropy,YZR,0.07288692757196472,0.016484346645857392,0.8155520687141535,672
Period_Split,Flood,S1980,jules-w2,CSL,0.14281962484689273,0.023543950198290045,0.858478935717174,1475
Period_Split,Flood,S1980,jules-w2,PSE,0.04871419891662916,0.005286621542314684,0.9021010885133859,271
Period_Split,Flood,S1980,jules-w2,SWRB,0.14559810932135625,0.025831125119194557,0.8493190195739198,314
Period_Split,Flood,S1980,jules-w2,YHH,0.0635594120206119,0.016255631746683243,0.7963337363558006,568
Period_Split,Flood,S1980,jules-w2,YZR,0.07602117638473599,0.011501101150413248,0.8685923004483702,675
Period_Split,Flood,S1980,lpjml5-7-10-fire,CSL,0.1386831734196735,0.11659522166918126,0.5432624777016561,1208
Period_Split,Flood,S1980,lpjml5-7-10-fire,PSE,0.053733829005486324,0.033846124767926894,0.6135402759460966,271
Period_Split,Flood,S1980,lpjml5-7-10-fire,SWRB,0.11930647712561772,0.060466887506503655,0.6636493530048799,176
Period_Split,Flood,S1980,lpjml5-7-10-fire,YHH,0.08040932034873412,0.096406574216086,0.4547629643061096,543
Period_Split,Flood,S1980,lpjml5-7-10-fire,YZR,0.07087860173387701,0.06406346360393206,0.5252520891572402,589
Period_Split,Flood,S1980,miroc-integ-land,CSL,0.1371627037540792,0.07123916016787514,0.658164476904324,1987
Period_Split,Flood,S1980,miroc-integ-land,PSE,0.09743894386815005,0.09584711847041788,0.5041177966441881,271
Period_Split,Flood,S1980,miroc-integ-land,SWRB,0.37712030737766716,0.06889104709401193,0.8455397011683333,314
Period_Split,Flood,S1980,miroc-integ-land,YHH,0.11978465227148671,0.16343491565748114,0.4229391815947159,576
Period_Split,Flood,S1980,miroc-integ-land,YZR,0.10341067057937059,0.051595009604485396,0.6671411683540416,675
Period_Split,Flood,S1980,watergap2-2e,CSL,0.3003404648330993,0.13043014075780976,0.6972167110174744,1946
Period_Split,Flood,S1980,watergap2-2e,PSE,0.05399900613960271,0.033430310530415425,0.617630426455345,271
Period_Split,Flood,S1980,watergap2-2e,SWRB,0.11688486666130045,0.02142860624963404,0.845072169770238,314
Period_Split,Flood,S1980,watergap2-2e,YHH,0.13630765969084388,0.09884745400051038,0.5796499916635892,575
Period_Split,Flood,S1980,watergap2-2e,YZR,0.08201205647801567,0.029012711030022037,0.7386825329049066,675
Period_Split,Flood,S1980,web-dhm-sg,CSL,0.13372596641325152,0.07907773925190602,0.6284005534361639,647
Period_Split,Flood,S1980,web-dhm-sg,PSE,0.06498470458592999,0.017439434785480337,0.7884183575530376,239
Period_Split,Flood,S1980,web-dhm-sg,SWRB,0.12248272745634384,0.051958221598897306,0.7021443538326346,133
Period_Split,Flood,S1980,web-dhm-sg,YHH,0.09906764609132465,0.05859401658048811,0.628355964363658,292
Period_Split,Flood,S1980,web-dhm-sg,YZR,0.0737531729150132,0.03559793563440397,0.6744620506675814,532
Period_Split,Flood,S1985,h08,CSL,0.6991572860625093,0.19526916251655047,0.7816822581367457,1987
Period_Split,Flood,S1985,h08,PSE,0.07082269119297314,0.04299064696759064,0.6222705733580982,271
Period_Split,Flood,S1985,h08,SWRB,0.2669660009207332,0.012342865758196667,0.9558092591010189,314
Period_Split,Flood,S1985,h08,YHH,0.15666576014713493,0.14163894640580335,0.5251870208736799,576
Period_Split,Flood,S1985,h08,YZR,0.16267409245668563,0.047686190657953376,0.773311815558044,675
Period_Split,Flood,S1985,hydropy,CSL,0.22629073588727938,0.061530432665952525,0.7862199192114926,1985
Period_Split,Flood,S1985,hydropy,PSE,0.05051608139446118,0.014987136457389296,0.7711999967499932,271
Period_Split,Flood,S1985,hydropy,SWRB,0.1195544451447839,0.005234220237324404,0.9580553232034577,312
Period_Split,Flood,S1985,hydropy,YHH,0.09458282551192289,0.06759987371618578,0.5831868994786731,576
Period_Split,Flood,S1985,hydropy,YZR,0.06929279214683567,0.016320445965512766,0.8093700655955123,672
Period_Split,Flood,S1985,jules-w2,CSL,0.13894664579856603,0.025177298540866054,0.8465958234052933,1475
Period_Split,Flood,S1985,jules-w2,PSE,0.04929888424897517,0.005667464618204327,0.896892103350376,271
Period_Split,Flood,S1985,jules-w2,SWRB,0.14424726318959277,0.0276002528065148,0.8393910284560648,314
Period_Split,Flood,S1985,jules-w2,YHH,0.06439019936044449,0.01668743623321579,0.7941795402514101,568
Period_Split,Flood,S1985,jules-w2,YZR,0.07136177063004374,0.012020104244903495,0.8558427204601629,675
Period_Split,Flood,S1985,lpjml5-7-10-fire,CSL,0.13570142013987052,0.11283368037621161,0.5460050506270022,1208
Period_Split,Flood,S1985,lpjml5-7-10-fire,PSE,0.05381044307433002,0.03363809133062236,0.6153384209407933,271
Period_Split,Flood,S1985,lpjml5-7-10-fire,SWRB,0.11798648918292681,0.061596774933591544,0.6570015851052471,176
Period_Split,Flood,S1985,lpjml5-7-10-fire,YHH,0.07843164466798934,0.09646830638445192,0.44843720193193604,543
Period_Split,Flood,S1985,lpjml5-7-10-fire,YZR,0.07069669214717259,0.060332677271548396,0.5395484421607215,589
Period_Split,Flood,S1985,miroc-integ-land,CSL,0.12361581393194353,0.06129931401860411,0.6685002752452056,1987
Period_Split,Flood,S1985,miroc-integ-land,PSE,0.09438233273808824,0.0934683479452128,0.50243274282944,271
Period_Split,Flood,S1985,miroc-integ-land,SWRB,0.4223623052906296,0.07372792730745126,0.8513820219331275,314
Period_Split,Flood,S1985,miroc-integ-land,YHH,0.11272787426378544,0.1458274711131007,0.43599127335567694,576
Period_Split,Flood,S1985,miroc-integ-land,YZR,0.0998343349419371,0.04865211044974668,0.6723464534327689,675
Period_Split,Flood,S1985,watergap2-2e,CSL,0.2652970450921669,0.10914054707689318,0.7085213948614011,1946
Period_Split,Flood,S1985,watergap2-2e,PSE,0.053589563456762614,0.03288891961842341,0.6196866729284652,271
Period_Split,Flood,S1985,watergap2-2e,SWRB,0.11496146327960537,0.018898844452736055,0.8588166666214081,314
Period_Split,Flood,S1985,watergap2-2e,YHH,0.11170655078775046,0.10336263320416468,0.5193982174217471,575
Period_Split,Flood,S1985,watergap2-2e,YZR,0.0693955272286421,0.026564045959663666,0.7231746132557734,675
Period_Split,Flood,S1985,web-dhm-sg,CSL,0.13330367453773453,0.0790806890470339,0.6276529603580226,647
Period_Split,Flood,S1985,web-dhm-sg,PSE,0.06290227471593558,0.016432010510636634,0.7928763022984557,239
Period_Split,Flood,S1985,web-dhm-sg,SWRB,0.1277790105895018,0.05016973996145352,0.7180663544637392,133
Period_Split,Flood,S1985,web-dhm-sg,YHH,0.09838952393772239,0.0653551497654167,0.6008715991342575,292
Period_Split,Flood,S1985,web-dhm-sg,YZR,0.07693108292673942,0.03594513143140696,0.6815526491936008,532
Period_Split,Flood,S1990,h08,CSL,0.49905636437034484,0.1853250577617725,0.7292079361470507,1987
Period_Split,Flood,S1990,h08,PSE,0.07325844822967191,0.045966568512511026,0.6144553402587393,271
Period_Split,Flood,S1990,h08,SWRB,0.25806578692505705,0.01250625592188365,0.9537784621415661,314
Period_Split,Flood,S1990,h08,YHH,0.16020698291813182,0.15219541997442182,0.5128225053161091,576
Period_Split,Flood,S1990,h08,YZR,0.14899447729173326,0.04753572901485302,0.7581250744697358,675
Period_Split,Flood,S1990,hydropy,CSL,0.22343161540419296,0.06373942395920555,0.7780436909637433,1985
Period_Split,Flood,S1990,hydropy,PSE,0.050190996055363514,0.014746704366465042,0.7729099695450873,271
Period_Split,Flood,S1990,hydropy,SWRB,0.11308684324748071,0.005183694624149548,0.9561708713139033,312
Period_Split,Flood,S1990,hydropy,YHH,0.09506659861134077,0.07278022092996744,0.566389037761566,576
Period_Split,Flood,S1990,hydropy,YZR,0.06895531902896848,0.016925413687255884,0.8029195472378826,672
Period_Split,Flood,S1990,jules-w2,CSL,0.1296454577616265,0.026950339968492235,0.8278987025249609,1475
Period_Split,Flood,S1990,jules-w2,PSE,0.05132254568702028,0.006121452874376822,0.8934361634343035,271
Period_Split,Flood,S1990,jules-w2,SWRB,0.1345422463497032,0.027633532656432883,0.8296075232332485,314
Period_Split,Flood,S1990,jules-w2,YHH,0.06498982386405916,0.017732033320683353,0.7856427076935368,568
Period_Split,Flood,S1990,jules-w2,YZR,0.07191004560240975,0.012682314050370328,0.8500773107355502,675
Period_Split,Flood,S1990,lpjml5-7-10-fire,CSL,0.12750606103408102,0.11241875969589839,0.5314417268131721,1208
Period_Split,Flood,S1990,lpjml5-7-10-fire,PSE,0.055642593219677794,0.03478740219574547,0.6153112467170123,271
Period_Split,Flood,S1990,lpjml5-7-10-fire,SWRB,0.11617316001969241,0.05503441165177782,0.6785515318365521,176
Period_Split,Flood,S1990,lpjml5-7-10-fire,YHH,0.07802584185208898,0.10092585942197287,0.43601620602976876,543
Period_Split,Flood,S1990,lpjml5-7-10-fire,YZR,0.0747555432165062,0.0614486996921685,0.5488488583034082,589
Period_Split,Flood,S1990,miroc-integ-land,CSL,0.11831025801447603,0.045832600750257545,0.720776151364894,1987
Period_Split,Flood,S1990,miroc-integ-land,PSE,0.09541971415858631,0.09201495945470282,0.5090825102907803,271
Period_Split,Flood,S1990,miroc-integ-land,SWRB,0.43135604884516976,0.06077796869080986,0.8765011835696433,314
Period_Split,Flood,S1990,miroc-integ-land,YHH,0.11827731309294022,0.14995248769753214,0.4409551539179366,576
Period_Split,Flood,S1990,miroc-integ-land,YZR,0.09806098117867781,0.04749672492657441,0.6736914437753662,675
Period_Split,Flood,S1990,watergap2-2e,CSL,0.21985465126006246,0.0981023276548917,0.6914603730678555,1946
Period_Split,Flood,S1990,watergap2-2e,PSE,0.05480684970586394,0.031881926047267826,0.6322254436022988,271
Period_Split,Flood,S1990,watergap2-2e,SWRB,0.10895994164455151,0.01818523557825604,0.8569726671866722,314
Period_Split,Flood,S1990,watergap2-2e,YHH,0.10197205794395624,0.10513013160172037,0.4923755667076914,575
Period_Split,Flood,S1990,watergap2-2e,YZR,0.06255884995393923,0.0260106125443268,0.7063252749802336,675
Period_Split,Flood,S1990,web-dhm-sg,CSL,0.1423322718767281,0.08066969903556342,0.6382556678510637,647
Period_Split,Flood,S1990,web-dhm-sg,PSE,0.06668371655441753,0.01696596103021302,0.7971784049849073,239
Period_Split,Flood,S1990,web-dhm-sg,SWRB,0.1242237336255409,0.053034912761703204,0.7008049319871164,133
Period_Split,Flood,S1990,web-dhm-sg,YHH,0.1018227917347736,0.06217521596743833,0.6208782238358879,292
Period_Split,Flood,S1990,web-dhm-sg,YZR,0.07790710424062343,0.03531113376723247,0.6881144381987085,532
