Family,Event_Type,Definition,Model,Basin_Name,Mean_Abs_Delta_CC,Mean_Abs_Delta_HA,DIndex,Valid_Grid_Count
Event_Definition,Drought,T10_D30,h08,YHH,2.0493045437829265,2.012141192456244,0.5045751382315765,576
Event_Definition,Drought,T10_D30,h08,YZR,0.7681750353946522,0.35786659368818213,0.6821906184945702,675
Event_Definition,Drought,T10_D30,hydropy,CSL,0.9485549314794945,1.632892800592202,0.3674507601663692,1986
Event_Definition,Drought,T10_D30,hydropy,PSE,0.3021197453177481,0.1642742022736199,0.6477780144403823,271
Event_Definition,Drought,T10_D30,hydropy,SWRB,0.7703578328956577,0.10453027470360221,0.8805215503609497,312
Event_Definition,Drought,T10_D30,hydropy,YHH,0.5672692844239192,1.1024056176721917,0.3397483448495088,576
Event_Definition,Drought,T10_D30,hydropy,YZR,0.3050609051974451,0.14573994534846674,0.6767088057354411,672
Event_Definition,Drought,T10_D30,jules-w2,CSL,1.4023600367620475,0.0669788806615322,0.954415635584623,1586
Event_Definition,Drought,T10_D30,jules-w2,PSE,0.2632436147668279,0.010059374851796686,0.9631933230374323,271
Event_Definition,Drought,T10_D30,jules-w2,SWRB,0.6237806890215103,0.029492422741416432,0.9548543752829074,314
Event_Definition,Drought,T10_D30,jules-w2,YHH,0.3521156368128047,0.048494667303673133,0.8789480280328155,572
Event_Definition,Drought,T10_D30,jules-w2,YZR,0.31346307012259933,0.02303634322616036,0.9315412083578145,675
Event_Definition,Drought,T10_D30,lpjml5-7-10-fire,CSL,0.5027040072287617,0.5156838950443005,0.49362723782039863,1385
Event_Definition,Drought,T10_D30,lpjml5-7-10-fire,PSE,0.2250669083482019,0.15016458347717496,0.5998081537701593,271
Event_Definition,Drought,T10_D30,lpjml5-7-10-fire,SWRB,0.5047239342984783,0.19802481983699627,0.7182139154688257,194
Event_Definition,Drought,T10_D30,lpjml5-7-10-fire,YHH,0.33479289932993433,0.47298919181659677,0.414459422905432,547
Event_Definition,Drought,T10_D30,lpjml5-7-10-fire,YZR,0.22761099505014384,0.2064615190001498,0.5243616853928967,594
Event_Definition,Drought,T10_D30,miroc-integ-land,CSL,1.8245088883601366,0.28746695709398,0.8638871946794595,1987
Event_Definition,Drought,T10_D30,miroc-integ-land,PSE,0.36508471772552126,0.3228265737540713,0.5307148207151529,271
Event_Definition,Drought,T10_D30,miroc-integ-land,SWRB,7.581346004154242,0.19009331690935616,0.9755394967320752,314
Event_Definition,Drought,T10_D30,miroc-integ-land,YHH,1.2807638598133488,1.2691027194644868,0.502286617747695,576
Event_Definition,Drought,T10_D30,miroc-integ-land,YZR,1.0285176150694615,0.30401484839616105,0.7718518259544044,675
Event_Definition,Drought,T10_D30,watergap2-2e,CSL,0.5727668332984814,0.4032377994518858,0.5868484780491591,1952
Event_Definition,Drought,T10_D30,watergap2-2e,PSE,0.2165549261306178,0.2168844647955881,0.4996198561184459,271
Event_Definition,Drought,T10_D30,watergap2-2e,SWRB,0.47537196955286454,0.12672391957734525,0.7895286749749926,314
Event_Definition,Drought,T10_D30,watergap2-2e,YHH,0.4839330147975492,1.1497247435200273,0.2962266804865714,575
Event_Definition,Drought,T10_D30,watergap2-2e,YZR,0.2657003139932497,0.18271932174342048,0.5925260466276269,675
Event_Definition,Drought,T10_D30,web-dhm-sg,CSL,0.8073866572575569,0.3346609400391107,0.7069641047962588,830
Event_Definition,Drought,T10_D30,web-dhm-sg,PSE,0.33678976068003413,0.04193816519199034,0.8892657173472821,253
Event_Definition,Drought,T10_D30,web-dhm-sg,SWRB,0.4283411971375668,0.1983520259490164,0.6834942223053012,143
Event_Definition,Drought,T10_D30,web-dhm-sg,YHH,0.6912221748107316,0.35917731346134796,0.6580564656860227,338
Event_Definition,Drought,T10_D30,web-dhm-sg,YZR,0.320249258290588,0.12485502397170538,0.7194926471227923,539
Event_Definition,Flood,T10_G10,h08,CSL,0.8793053416645965,0.2702922866477856,0.764880963572814,1987
Event_Definition,Flood,T10_G10,h08,PSE,0.1269568628925428,0.05535558533609951,0.6963696891027608,271
Event_Definition,Flood,T10_G10,h08,SWRB,0.38500178675797414,0.015440473968121916,0.9614414474133557,314
Event_Definition,Flood,T10_G10,h08,YHH,0.26097931957832693,0.18268397601298217,0.5882373461399298,576
Event_Definition,Flood,T10_G10,h08,YZR,0.2429532661226774,0.06975335099818353,0.7769367605955588,675
Event_Definition,Flood,T10_G10,hydropy,CSL,0.312775264388612,0.04216272771760819,0.8812110040195685,1986
Event_Definition,Flood,T10_G10,hydropy,PSE,0.09141863491739657,0.02005517136912051,0.8200907277035698,271
Event_Definition,Flood,T10_G10,hydropy,SWRB,0.17829006564222963,0.0061272478560170955,0.9667750942696856,312
Event_Definition,Flood,T10_G10,hydropy,YHH,0.12309770098583137,0.06761009998318875,0.6454780578473986,576
Event_Definition,Flood,T10_G10,hydropy,YZR,0.12237853592202162,0.018637793521623067,0.8678323737743335,672
Event_Definition,Flood,T10_G10,jules-w2,CSL,0.36186271334992964,0.023646830268263027,0.9386608433961812,1586
Event_Definition,Flood,T10_G10,jules-w2,PSE,0.1123296626682001,0.005783787302331773,0.9510319332491366,271
Event_Definition,Flood,T10_G10,jules-w2,SWRB,0.3120922264651897,0.021402813543986716,0.9358226930649469,314
Event_Definition,Flood,T10_G10,jules-w2,YHH,0.12982515746241943,0.010815949659466351,0.9230953888176322,572
Event_Definition,Flood,T10_G10,jules-w2,YZR,0.16956986878296798,0.011597680841841242,0.9359836744170821,675
Event_Definition,Flood,T10_G10,lpjml5-7-10-fire,CSL,0.1926513216696105,0.15635438392212783,0.5520004933528827,1385
Event_Definition,Flood,T10_G10,lpjml5-7-10-fire,PSE,0.10642039221230346,0.054740767693054936,0.6603352338416939,271
Event_Definition,Flood,T10_G10,lpjml5-7-10-fire,SWRB,0.17015294514213244,0.07107648431663219,0.7053573252811516,194
Event_Definition,Flood,T10_G10,lpjml5-7-10-fire,YHH,0.12007916682447012,0.21277175674174015,0.36075960234066806,547
Event_Definition,Flood,T10_G10,lpjml5-7-10-fire,YZR,0.12090060172071472,0.1222691193245369,0.4971860855086322,594
Event_Definition,Flood,T10_G10,miroc-integ-land,CSL,0.5547821621670065,0.37096826698564267,0.5992783202647883,1987
Event_Definition,Flood,T10_G10,miroc-integ-land,PSE,0.14758217738804125,0.17190764162423242,0.4619307677606204,271
Event_Definition,Flood,T10_G10,miroc-integ-land,SWRB,0.629044148351694,0.17415708682292255,0.7831712910836589,314
Event_Definition,Flood,T10_G10,miroc-integ-land,YHH,0.3635271375624136,0.5106448217345729,0.4158531209978,576
Event_Definition,Flood,T10_G10,miroc-integ-land,YZR,0.2419334306326728,0.13251265433892648,0.6461101887365782,675
Event_Definition,Flood,T10_G10,watergap2-2e,CSL,0.6425369600147482,0.23684543701886954,0.7306684352361272,1952
Event_Definition,Flood,T10_G10,watergap2-2e,PSE,0.09212127175783491,0.04170262223522208,0.6883768586394169,271
Event_Definition,Flood,T10_G10,watergap2-2e,SWRB,0.25396909851156957,0.034054503865400924,0.8817648845984859,314
Event_Definition,Flood,T10_G10,watergap2-2e,YHH,0.23429341770929293,0.5632199799230427,0.29377991442509327,575
Event_Definition,Flood,T10_G10,watergap2-2e,YZR,0.13211621320369213,0.04645206049984601,0.7398638653080868,675
Event_Definition,Flood,T10_G10,web-dhm-sg,CSL,0.20729381380639256,0.08495325416289996,0.7093101574869305,830
Event_Definition,Flood,T10_G10,web-dhm-sg,PSE,0.11578450132353299,0.01914935228528248,0.8580834106998971,253
Event_Definition,Flood,T10_G10,web-dhm-sg,SWRB,0.1860708242009297,0.06054068666058812,0.7545098910870218,143
Event_Definition,Flood,T10_G10,web-dhm-sg,YHH,0.14803908124666976,0.07622716468690298,0.6601041571388262,338
Event_Definition,Flood,T10_G10,web-dhm-sg,YZR,0.10243338269229721,0.04021458758050001,0.7180851048662353,539
Event_Definition,Flood,T10_G20,h08,CSL,0.804716280361561,0.24644092700704626,0.7655527400854063,1987
