Grid_ID,Lon,Lat,Event_Type,Delta_Total_mean_ScenarioSpecific,Delta_HA_mean_ScenarioSpecific,Delta_CC_mean_ScenarioSpecific,Delta_Total_mean_CommonReference,Delta_HA_mean_CommonReference,Delta_CC_mean_CommonReference
4920,99.75,35.25,Flood,-0.0599773917620247,-0.0003229520277729,-0.0596544397342518,0.0596932258135046,-0.0101752529097102,0.0698684787232148
4921,100.25,35.25,Flood,0.1339251268862333,0.008121644741176,0.1258034821450572,-0.0668832447944979,-0.0263179047393674,-0.0405653400551304
4922,100.75,35.25,Flood,0.0044733540900509,0.0375828175054777,-0.0331094634154267,0.0556546887286642,0.0331896081619083,0.0224650805667558
4923,101.25,35.25,Flood,-0.0506815518115162,0.0053180674059551,-0.0559996192174713,-0.049348972410186,0.0050271362662287,-0.0543761086764147
4924,101.75,35.25,Flood,0.0145740250416734,0.0081698749042358,0.0064041501374376,-0.0277698253406898,0.0112114775263502,-0.03898130286704
4925,102.25,35.25,Flood,0.0456073168480584,-0.0291380519059586,0.074745368754017,-0.0759562773445337,-0.0368163043359435,-0.0391399730085902
4926,102.75,35.25,Flood,0.0064437662392037,-0.0009119640068771,0.0073557302460808,-0.0544895688482585,-0.0184179438827183,-0.0360716249655402
4927,103.25,35.25,Flood,-0.0236427386689738,-0.0001514266088136,-0.0234913120601602,-0.1634903654020066,-0.0657889187735102,-0.0977014466284964
4928,103.75,35.25,Flood,0.0348264882280009,-0.0047805447060787,0.0396070329340797,-0.0201165826639036,-0.0097900556830813,-0.0103265269808222
4929,104.25,35.25,Flood,0.0937615673874598,0.0708383024288078,0.0229232649586519,0.004101204444261,-0.0158366272359215,0.0199378316801826
4930,104.75,35.25,Flood,7.900686906582775e-05,-0.145880867876112,0.1459598747451778,-0.183035149633262,-0.1909919424823431,0.007956792849081
4931,105.25,35.25,Flood,0.0273613761845038,0.004639268677069,0.0227221075074348,-0.0818827662475999,-0.081164586213513,-0.0007181800340869
4932,105.75,35.25,Flood,0.1073643047504841,0.0970099961695734,0.0103543085809106,-0.0028356682643679,-0.0498604963158815,0.0470248280515136
4933,106.25,35.25,Flood,0.0727803127390154,0.0561946001813682,0.0165857125576472,0.0706796968703499,0.0824651936331433,-0.0117854967627933
4934,106.75,35.25,Flood,0.1181630430415262,0.0168500737095423,0.1013129693319838,0.1518963117515145,0.0802053838183628,0.0716909279331516
4935,107.25,35.25,Flood,0.3259702879654642,0.5318939750969495,-0.2059236871314852,0.4328860233890604,0.4428461315764703,-0.0099601081874098
4936,107.75,35.25,Flood,0.0958097445141227,0.0720670441348558,0.0237427003792668,0.2607796733327202,0.2260727503019654,0.0347069230307547
4937,108.25,35.25,Flood,0.1133565478499727,0.0114804528538317,0.101876094996141,0.1461823823375368,-0.0085761743440657,0.1547585566816026
4938,108.75,35.25,Flood,0.0940513890947014,0.0201531784007759,0.0738982106939254,0.088964774907959,0.0256658421057652,0.0632989328021937
4939,109.25,35.25,Flood,0.0195180918939533,0.0008081975150122,0.018709894378941,-0.0072003973925603,-0.0033436088292905,-0.0038567885632697
4940,109.75,35.25,Flood,0.1617405900708957,0.1425321204243118,0.0192084696465838,0.2310881393646016,0.2189848258342369,0.0121033135303647
4941,110.25,35.25,Flood,0.0302529255209583,0.0812684824243429,-0.0510155569033845,0.109636884314902,0.1727250580884791,-0.0630881737735771
4942,110.75,35.25,Flood,0.0025778745021574,0.0998242979853676,-0.0972464234832101,0.0333399864174984,0.1072796188462088,-0.0739396324287103
4943,111.25,35.25,Flood,0.0021127184811027,-0.024429651799733,0.0265423702808357,0.0203278020250477,-0.0112005096904924,0.0315283117155402
4944,111.75,35.25,Flood,0.0013689236131199,-0.0257046966250102,0.0270736202381301,0.0531385752184202,0.0358964022779488,0.0172421729404713
4945,112.25,35.25,Flood,0.0606314777364099,0.0739323990361956,-0.0133009212997856,0.1152463570332864,0.0570943517080924,0.058152005325194
4946,112.75,35.25,Flood,0.0385549700966968,0.0154065382184646,0.0231484318782322,0.0315615866430142,-0.0272835129975328,0.0588450996405471
4947,113.25,35.25,Flood,0.036805529510701,0.0166651519479268,0.0201403775627742,0.0186867095466349,-0.0426965450210741,0.0613832545677091
4948,113.75,35.25,Flood,0.0574121566183256,0.060170881516847,-0.0027587248985214,0.0522507395171728,0.0141081881608285,0.0381425513563442
4949,114.25,35.25,Flood,0.031136237204332,-0.020709908585592,0.0518461457899241,0.0404013359404762,-0.0795589885681682,0.1199603245086444
4950,114.75,35.25,Flood,0.0330102737010751,0.0459364120112687,-0.0129261383101936,0.0238802902978362,-0.0059512168072038,0.02983150710504
4951,115.25,35.25,Flood,0.0814613476990568,0.115478011009578,-0.0340166633105212,-0.0665020696169143,-0.0585609204447904,-0.0079411491721238
4952,115.75,35.25,Flood,0.0844955142567697,-0.0012381425095358,0.0857336567663055,-0.0161536911137466,-0.0801898077949445,0.0640361166811978
4953,116.25,35.25,Flood,-0.0390779991539995,-0.0497078393167665,0.0106298401627669,-0.2426734358559402,-0.262582841859826,0.0199094060038858
4954,116.75,35.25,Flood,0.0322545350757739,-0.018139457587601,0.0503939926633749,0.0613408669749615,0.0061445409476488,0.0551963260273126
4955,117.25,35.25,Flood,0.0001624410146433,0.0144864218659175,-0.0143239808512741,0.1025647187806803,0.0441812333791388,0.0583834854015414
4956,117.75,35.25,Flood,0.0644676116866031,0.0571037386236601,0.007363873062943,0.0818045248817927,0.0097209532082058,0.0720835716735869
4957,118.25,35.25,Flood,0.0214456589298513,0.0017062446163013,0.01973941431355,0.0177184459807645,0.0028356815478149,0.0148827644329496
4958,118.75,35.25,Flood,-0.0206362570962345,-0.003375069684194,-0.0172611874120405,-0.0074713220755034,-0.0098609961295472,0.0023896740540437
4959,119.25,35.25,Flood,0.0486483326318763,0.0721099855672785,-0.0234616529354022,-0.0560887437688344,-0.0726364625938434,0.016547718825009
5005,78.25,34.75,Flood,0.0836122928147875,0.0180415123058331,0.0655707805089543,0.0403683671760844,0.004077170489415,0.0362911966866694
5006,78.75,34.75,Flood,0.2240861259432738,0.0153919130779346,0.2086942128653392,0.3778029906716736,0.0,0.3778029906716736
5007,79.25,34.75,Flood,0.1534243255086156,-0.0091174617364002,0.1625417872450159,0.2485232026043259,0.0049689440993788,0.2435542585049471
5008,79.75,34.75,Flood,0.0598275774599442,-0.0136846031261655,0.0735121805861098,0.0972677690306261,-0.0168979716333689,0.114165740663995
5009,80.25,34.75,Flood,0.2866486154045713,-0.0378880731375812,0.3245366885421527,0.0903847073849324,-0.0006944779358572,0.0910791853207896
5010,80.75,34.75,Flood,-0.019772214321846,-0.0134453781512604,-0.0063268361705855,-0.0256675554852818,-0.00326364099949,-0.0224039144857917
5011,81.25,34.75,Flood,0.2480411901189085,0.0,0.2480411901189085,0.1819084579929757,0.0,0.1819084579929757
5012,81.75,34.75,Flood,0.0670760608116576,0.0066666666666666,0.060409394144991,-0.0031415939393547,-0.0072463768115942,0.0041047828722394
5013,82.25,34.75,Flood,0.1103344460142576,-0.0140845070422535,0.1244189530565112,0.0621233952023723,0.0,0.0621233952023723
5014,82.75,34.75,Flood,0.0169676452711502,-0.0099874317840131,0.0269550770551634,0.077381137121708,-0.0125984251968504,0.0899795623185584
5015,83.25,34.75,Flood,0.192166850384413,-0.0058823529411764,0.1980492033255894,0.2257623814534859,0.0,0.2257623814534859
5016,83.75,34.75,Flood,-0.0677715882867088,-0.0210428096025724,-0.0467287786841364,0.2609033096501048,-0.0052980132450331,0.266201322895138
5017,84.25,34.75,Flood,0.2082073737353997,0.0122270742358078,0.1959802994995919,0.2715576501769864,-0.0042105263157894,0.2757681764927758
5018,84.75,34.75,Flood,-0.0700538402331127,-0.0043439265713684,-0.0657099136617442,0.4320275028308864,0.0031007751937984,0.4289267276370879
5019,85.25,34.75,Flood,-0.1875734258746358,-0.0064569184569185,-0.1811165074177173,0.4477074499085198,0.0026143790849673,0.4450930708235525
5020,85.75,34.75,Flood,-0.2709781811324846,0.0048907530772815,-0.2758689342097662,0.5247495972442419,-0.0056737588652482,0.5304233561094901
5021,86.25,34.75,Flood,-0.5034072247615095,0.0021857923497267,-0.5055930171112363,0.4976472555884388,0.0,0.4976472555884388
5022,86.75,34.75,Flood,-0.3785582102586667,0.029748655190724,-0.4083068654493907,0.4946765239455893,-0.005240174672489,0.4999166986180784
5023,87.25,34.75,Flood,-0.5358235882102604,-0.0015706304868315,-0.5342529577234287,0.6138560928955588,-0.0027233962463902,0.616579489141949
5024,87.75,34.75,Flood,-0.3505143099234738,-0.0074448877501265,-0.3430694221733472,0.6175557896912992,-0.0062860026366327,0.6238417923279319
5025,88.25,34.75,Flood,-0.1472840435790531,0.0050355306817049,-0.1523195742607579,0.3410533305174437,-0.0016877637130801,0.3427410942305239
5026,88.75,34.75,Flood,0.0039389288324962,0.0035858359480053,0.0003530928844908,0.3429497987599682,-0.0017316017316017,0.34468140049157
5027,89.25,34.75,Flood,-0.0164868196797962,0.0044280442804427,-0.020914863960239,0.3247218746746714,-0.0082051282051282,0.3329270028797996
5028,89.75,34.75,Flood,-0.0337532769133257,0.0105737005421643,-0.0443269774554901,0.113070819185911,-0.0063241106719367,0.1193949298578478
5029,90.25,34.75,Flood,0.0472333772556231,0.0071719964784803,0.0400613807771428,0.2713988111538127,0.0068571428571428,0.2645416682966698
5030,90.75,34.75,Flood,-0.0366346659070469,0.0016005293089053,-0.0382351952159522,0.3066959396018002,0.0032921810699588,0.3034037585318413
5031,91.25,34.75,Flood,-0.1736938065232493,-0.0150149110527154,-0.1586788954705338,0.2613394083309697,0.0023912587828892,0.2589481495480805
5032,91.75,34.75,Flood,-0.1966607266452151,0.0021126612377164,-0.1987733878829315,0.3588469921204527,-0.0015094339622641,0.3603564260827168
5033,92.25,34.75,Flood,-0.1868220827451477,-0.0503503121128915,-0.1364717706322561,0.3044347986604744,0.0208505326465604,0.283584266013914
5034,92.75,34.75,Flood,-0.4874197786892861,-0.0114085657602987,-0.4760112129289874,0.1816699258230722,-0.0088217667505693,0.1904916925736416
5035,93.25,34.75,Flood,-0.6047105458799591,-0.0008341479309221,-0.6038763979490371,0.0014710703105923,-0.0029461366374117,0.0044172069480041
5036,93.75,34.75,Flood,-0.4579197421281374,-0.0090616915179263,-0.4488580506102111,0.1072354982820981,0.0020304568527918,0.1052050414293062
5037,94.25,34.75,Flood,-0.3880999121787189,4.537719795800754e-05,-0.3881452893766769,0.397719604011818,0.0024844720496894,0.3952351319621286
5038,94.75,34.75,Flood,0.0018017181478539,-0.0024381437825209,0.0042398619303748,0.4278572355216131,0.0,0.4278572355216131
5039,95.25,34.75,Flood,0.0576820699799089,0.0068489503328213,0.0508331196470875,0.4400674971020965,0.0077220077220077,0.4323454893800887
5040,95.75,34.75,Flood,0.1462792694245085,-0.0184615384615384,0.1647408078860469,0.4126391211902883,-0.0012338009133614,0.4138729221036497
5041,96.25,34.75,Flood,0.0289252425187265,0.009478578213268,0.0194466643054585,0.2525423233875492,0.009204468608989,0.2433378547785602
5042,96.75,34.75,Flood,-0.1892126446486139,0.0148494266423748,-0.2040620712909888,0.3239567726819088,0.0098115820186934,0.3141451906632154
5043,97.25,34.75,Flood,-0.189449806589928,0.0201267747771411,-0.2095765813670691,0.4090832740352669,-0.0321507873012792,0.4412340613365462
5044,97.75,34.75,Flood,-1.66539202015639,0.0363481558883858,-1.701740176044776,0.3492807174976493,0.0050294168072942,0.3442513006903551
5045,98.25,34.75,Flood,0.1560585359409653,-0.0071590119851121,0.1632175479260774,0.8889095054443903,-0.0018127832473824,0.8907222886917726
5046,98.75,34.75,Flood,-0.494853611484535,0.0070456235214599,-0.501899235005995,0.5231542222914097,-0.0021621621621621,0.525316384453572
5047,99.25,34.75,Flood,-0.0798650811771102,-0.0110876157691992,-0.068777465407911,0.0828639195002442,-0.0096286768343534,0.0924925963345976
5048,99.75,34.75,Flood,-0.0264371075119689,0.0039126890680192,-0.0303497965799881,-0.2004350968647229,0.0049079754601227,-0.2053430723248457
5049,100.25,34.75,Flood,0.0749201706985387,0.0156678997980725,0.0592522709004661,0.052767217471538,-0.0106975445696672,0.0634647620412053
5050,100.75,34.75,Flood,-0.0005173139448588,0.0226723083762957,-0.0231896223211545,-0.0901249442119187,0.0387940122285473,-0.128918956440466
5051,101.25,34.75,Flood,-0.0183682277858253,0.000867370447408,-0.0192355982332333,-0.1295511894367104,-0.006350016479707,-0.1232011729570034
5052,101.75,34.75,Flood,0.0953101342530993,0.004163336583412,0.0911467976696873,-0.0425060676353267,0.0261087411507068,-0.0686148087860336
5053,102.25,34.75,Flood,0.039182365635042,0.0205165346296695,0.0186658310053724,-0.0074402195990881,0.022003718178413,-0.0294439377775012
5054,102.75,34.75,Flood,0.0493121267612608,-0.0231252368316591,0.0724373635929199,-0.0586532252664361,-0.0071028635337666,-0.0515503617326695
5055,103.25,34.75,Flood,0.0192674271529779,0.0113303835365131,0.0079370436164647,-0.0741060686748093,0.007865115502695,-0.0819711841775044
5056,103.75,34.75,Flood,0.0684598112064655,0.0373822052723005,0.031077605934165,0.0250264352875824,0.0048174588449734,0.0202089764426089
5057,104.25,34.75,Flood,0.0402161846332426,0.0354795179508744,0.0047366666823682,-0.044731327471915,0.0370991053919593,-0.0818304328638744
5058,104.75,34.75,Flood,-0.021111792659698,-0.0310159381185176,0.0099041454588196,-0.0991957250835193,-0.1056260163060404,0.006430291222521
5059,105.25,34.75,Flood,0.1233025196394365,0.0890989863132679,0.0342035333261686,0.0804052422754536,0.0765438109244397,0.0038614313510139
5060,105.75,34.75,Flood,0.1981701744538542,0.1225848375236329,0.0755853369302212,-0.4197772440729018,-0.4271397301208885,0.0073624860479867
5061,106.25,34.75,Flood,0.1645585861225852,0.0378078969868624,0.1267506891357228,0.201777555680781,0.0945591329170956,0.1072184227636854
5062,106.75,34.75,Flood,0.1107976431120857,0.1759889305874648,-0.065191287475379,0.1899936376609566,0.1167080785215287,0.0732855591394278
5063,107.25,34.75,Flood,0.0516356196674143,0.0317826800858374,0.0198529395815769,0.1471667436828406,0.1651693577409178,-0.0180026140580772
5064,107.75,34.75,Flood,-0.0140951843111429,-0.134210072208519,0.1201148878973761,-0.0011127494317496,-0.1069415480278253,0.1058287985960757
5065,108.25,34.75,Flood,0.164142054119521,0.1497781937010643,0.0143638604184566,0.1709116548009249,0.162046820222794,0.0088648345781309
5066,108.75,34.75,Flood,0.0958635016904023,0.0339146999498792,0.061948801740523,0.2325410446548638,0.0320591125556708,0.200481932099193
5067,109.25,34.75,Flood,0.0308342197897669,0.1139583607073411,-0.0831241409175742,0.1255646660200736,0.1725095551048898,-0.0469448890848162
5068,109.75,34.75,Flood,0.0458795837466413,0.0651003537236474,-0.019220769977006,0.1267443781393648,0.0504710409297899,0.0762733372095749
5069,110.25,34.75,Flood,-0.0489252597731873,-0.0179095928581117,-0.0310156669150755,-0.1330345378756174,0.0870881762848185,-0.220122714160436
5070,110.75,34.75,Flood,0.0304938400457623,0.0547176669954106,-0.0242238269496483,0.0697608637829469,0.1300851473567312,-0.0603242835737843
5071,111.25,34.75,Flood,-0.0597074791159996,-0.0542626765086272,-0.0054448026073724,-0.0243588714965515,-0.0018907351423131,-0.0224681363542383
5072,111.75,34.75,Flood,0.0417202785036012,-0.0258298106990027,0.0675500892026039,0.0692953259237879,0.0303804623940955,0.0389148635296923
5073,112.25,34.75,Flood,-0.0015987337919772,0.0665673732634407,-0.068166107055418,0.0085977448261146,0.0780659127643919,-0.0694681679382773
5074,112.75,34.75,Flood,-0.0187583038352368,0.0562588203924334,-0.0750171242276702,-0.0158498799094162,0.0408283667570279,-0.0566782466664442
5075,113.25,34.75,Flood,0.0331425790762372,0.0855231081166851,-0.0523805290404479,-0.0994807018332657,-0.0554770213511606,-0.0440036804821051
5076,113.75,34.75,Flood,-0.0197193727997717,0.050343998909595,-0.0700633717093667,-0.0317299620347535,0.0246107374380871,-0.0563406994728407
5077,114.25,34.75,Flood,-0.0581823268836433,-0.0010402247801109,-0.0571421021035323,-0.0266596707636285,0.0041850483284128,-0.0308447190920414
5078,114.75,34.75,Flood,-0.1251341665330615,-0.0932939123506821,-0.0318402541823793,-0.0667069244776204,0.0071378096816118,-0.0738447341592322
5079,115.25,34.75,Flood,0.1218802681818329,0.1250571620922172,-0.0031768939103842,0.0672156019642498,0.1196840112512663,-0.0524684092870164
5080,115.75,34.75,Flood,0.0859115261262513,-0.0068329149250753,0.0927444410513267,0.0464375775159626,-0.0395258040854589,0.0859633816014216
5081,116.25,34.75,Flood,0.017625707830778,-0.046560218346211,0.064185926176989,-0.1201531589338134,-0.2108062464871541,0.0906530875533407
5082,116.75,34.75,Flood,0.0199022207644723,0.0294049689890613,-0.0095027482245889,0.0436735122742092,0.0142015053442812,0.0294720069299279
5083,117.25,34.75,Flood,0.0803853319443532,-0.0094161331194109,0.0898014650637641,0.074321304085887,0.0105714650429921,0.0637498390428948
5084,117.75,34.75,Flood,0.0919890559372992,0.0548189793156237,0.0371700766216754,0.074278089384265,0.0364707961565935,0.0378072932276715
5085,118.25,34.75,Flood,0.0390538893208552,0.0420698667540287,-0.0030159774331735,-0.0639439725329231,-0.0984493963305246,0.0345054237976015
5086,118.75,34.75,Flood,0.0059527108150313,0.0514151045510608,-0.0454623937360294,-0.0462823244803912,-0.0537691258749415,0.0074868013945502
5087,119.25,34.75,Flood,0.004488235218057,-0.0292588711888224,0.0337471064068794,-0.0374697824504877,-0.0207663100581909,-0.0167034723922968
5135,79.25,34.25,Flood,0.0606172227829363,-0.0069610898975557,0.067578312680492,0.2830563335026225,-0.0061538461538461,0.2892101796564686
5136,79.75,34.25,Flood,-0.04571860164082,-0.0203000789681495,-0.0254185226726705,0.0038580071084226,-0.00135803426091,0.0052160413693326
5137,80.25,34.25,Flood,-0.0630366445778299,0.0118811881188118,-0.0749178326966418,-0.056529150795956,-0.0076190476190476,-0.0489101031769084
5138,80.75,34.25,Flood,0.0512152387645938,0.0,0.0512152387645938,0.0999732101635216,0.0,0.0999732101635216
5139,81.25,34.25,Flood,0.0400588248631772,0.0,0.0400588248631772,0.0058534386758983,-0.0099009900990098,0.0157544287749082
5140,81.75,34.25,Flood,0.041868343673827,0.0,0.041868343673827,-0.0861888664820864,-0.0058823529411764,-0.08030651354091
5141,82.25,34.25,Flood,-0.0598880020549742,-0.0071681335631975,-0.0527198684917767,-0.2336136529806478,-0.0304625199362042,-0.2031511330444435
5142,82.75,34.25,Flood,0.0662631574786731,-0.0097212439339494,0.0759844014126226,0.0952742625768319,0.0,0.0952742625768319
5143,83.25,34.25,Flood,-0.0187551198941843,0.0038832767959217,-0.0226383966901061,0.1202294686253483,0.0061068702290076,0.1141225983963407
5144,83.75,34.25,Flood,-0.0475340403769648,0.0326192895682679,-0.0801533299452327,0.1181226716445027,0.0028776978417266,0.115244973802776
5145,84.25,34.25,Flood,-0.2595666793706364,0.0079618550384912,-0.2675285344091277,0.2302080836087685,0.0,0.2302080836087685
5146,84.75,34.25,Flood,-0.2703813533812164,0.0084079114498276,-0.2787892648310441,0.3086251200814714,0.0026845637583892,0.3059405563230821
5147,85.25,34.25,Flood,-0.3988835738178489,-0.0005739338381825,-0.3983096399796664,0.2846391140695542,0.0075117370892018,0.2771273769803523
5148,85.75,34.25,Flood,-0.4655709428574319,-0.0067397604039076,-0.4588311824535243,0.4046426713834824,0.0019900497512437,0.4026526216322387
5149,86.25,34.25,Flood,-0.281851939974835,-0.0105632095227598,-0.2712887304520752,0.3085045112240508,0.0087591240875912,0.2997453871364595
5150,86.75,34.25,Flood,-0.0264888226159516,0.0083011784336218,-0.0347900010495735,0.5174960025505386,0.0015444015444015,0.515951601006137
5151,87.25,34.25,Flood,-0.3111125951264687,-0.0081422241053616,-0.3029703710211071,0.509232847135095,0.0014545454545454,0.5077783016805495
5152,87.75,34.25,Flood,0.0111648537757763,0.0033291762389235,0.0078356775368528,0.5409617934545521,0.0031872509960159,0.5377745424585362
5153,88.25,34.25,Flood,-0.2550229775633219,0.018024591907399,-0.273047569470721,0.4312167694337931,-0.008815418203443,0.4400321876372363
5154,88.75,34.25,Flood,-0.0773830652597415,-0.0096353979768294,-0.067747667282912,0.3483456478404054,-0.0235757422183063,0.3719213900587116
5155,89.25,34.25,Flood,-0.0796495863304275,0.0014279387489431,-0.0810775250793707,0.1542443841592294,0.0,0.1542443841592294
5156,89.75,34.25,Flood,0.0357981382280398,-0.0308692323281843,0.0666673705562242,0.3174068815835086,-0.02125639159091,0.3386632731744186
5157,90.25,34.25,Flood,-0.0014733879185124,-0.0432891489174118,0.0418157609988993,0.2235244941042398,-0.0030305374515551,0.2265550315557949
5158,90.75,34.25,Flood,0.0333595555307617,-0.0041300365121657,0.0374895920429274,0.2618732082743487,-0.0120891066582405,0.2739623149325892
5159,91.25,34.25,Flood,0.0305120199642826,0.0085162721555036,0.0219957478087789,0.3380947269103814,-0.0026448041407097,0.3407395310510912
5160,91.75,34.25,Flood,-0.0271131464732973,-0.0050827214880078,-0.0220304249852894,0.3779642648963873,-0.0017621145374449,0.3797263794338322
5161,92.25,34.25,Flood,-0.1013010883433559,-0.0061701964657997,-0.0951308918775561,0.3695305867060773,0.0017467248908296,0.3677838618152477
5162,92.75,34.25,Flood,-0.1614431652468835,0.0007747278434515,-0.1622178930903351,0.3806920125688181,-0.0022857142857142,0.3829777268545324
5163,93.25,34.25,Flood,-0.2502948438404713,-0.0021348194191404,-0.2481600244213308,0.0702995877387948,0.0,0.0702995877387948
5164,93.75,34.25,Flood,-0.3221961865217382,0.0,-0.3221961865217382,0.1508640706122021,-0.0018942980302286,0.1527583686424307
5165,94.25,34.25,Flood,-0.1106319889963474,-0.0124169907429819,-0.0982149982533655,0.3537273247733858,-0.0095164527850217,0.3632437775584076
5166,94.75,34.25,Flood,-0.0904525457433284,0.0109175958632329,-0.1013701416065613,0.2522789443202689,0.0142424119953117,0.238036532324957
5167,95.25,34.25,Flood,-0.193020917881543,0.0257765772718503,-0.2187974951533933,0.3011158592544522,0.0013722579669729,0.2997436012874793
5168,95.75,34.25,Flood,-0.0216447036874986,-0.0003630107201602,-0.0212816929673383,0.2278267291665176,-0.004458424767465,0.2322851539339827
5169,96.25,34.25,Flood,-0.0379137705076151,-0.0089567993631951,-0.0289569711444199,0.17785177770015,-0.0251672486097422,0.2030190263098923
5170,96.75,34.25,Flood,-0.0002621910949897,0.0066788914232896,-0.0069410825182794,0.3314929266671938,0.0004164671211598,0.3310764595460339
5171,97.25,34.25,Flood,-0.0536509324488361,-0.0106691610207812,-0.0429817714280548,0.1841774487108472,-0.0117504359252492,0.1959278846360964
5172,97.75,34.25,Flood,-0.2450364010094197,-0.0269539938314851,-0.2180824071779346,0.1526639323448887,0.007717041800643,0.1449468905442456
5173,98.25,34.25,Flood,-0.1066009579226902,-0.0021164021164021,-0.1044845558062881,0.4034312555103438,0.0001813552486833,0.4032499002616604
5174,98.75,34.25,Flood,-0.1286615393167604,-0.0079376378062119,-0.1207239015105485,0.3892674637438427,0.0019512195121951,0.3873162442316476
5175,99.25,34.25,Flood,0.1128530137488952,0.0007541448869249,0.1120988688619703,0.2489392964716348,0.0030887120542293,0.2458505844174055
5176,99.75,34.25,Flood,0.094315852931722,0.0023391812865497,0.0919766716451723,0.1807971048318161,0.0171385885159056,0.1636585163159104
5177,100.25,34.25,Flood,0.0542386187460759,0.035381680582919,0.0188569381631569,0.0539684626081212,0.0038283280862859,0.0501401345218352
5178,100.75,34.25,Flood,0.0461888365182596,0.0153844756588662,0.0308043608593933,0.0282725444803443,0.0106940590363987,0.0175784854439455
5179,101.25,34.25,Flood,0.0556785580599685,0.0054121356716575,0.0502664223883109,-0.0171533332128741,-0.0286827164632489,0.0115293832503748
5180,101.75,34.25,Flood,0.058905889982937,0.0144740770862406,0.0444318128966964,-0.0062303427537977,0.0089021691167208,-0.0151325118705185
5181,102.25,34.25,Flood,-0.0218478558109863,-0.0007934697915942,-0.0210543860193921,-0.0001501427608036,-0.0046577777088327,0.004507634948029
5182,102.75,34.25,Flood,0.0676715423294023,0.0211994762539923,0.0464720660754099,0.0607379320100806,0.0262060663879731,0.0345318656221074
5183,103.25,34.25,Flood,0.0711715787328541,-0.001886541518401,0.0730581202512551,0.0006919469672908,0.0024154271434177,-0.0017234801761269
5184,103.75,34.25,Flood,0.0735701748595527,0.0018743194450541,0.0716958554144985,0.034283361744082,-0.0010343356555176,0.0353176973995997
5185,104.25,34.25,Flood,0.0768765305724658,0.0032618339309897,0.0736146966414761,0.0640228487105114,0.0093943526724535,0.0546284960380579
5186,104.75,34.25,Flood,0.0476268581137205,0.0078210297511864,0.0398058283625341,-0.0336184008656716,0.0170982341320818,-0.0507166349977534
5187,105.25,34.25,Flood,0.012740413885966,-0.0254147116886316,0.0381551255745977,0.0239599136558473,-0.02253196814264,0.0464918817984874
5188,105.75,34.25,Flood,0.0396496664450288,-0.0169477085006407,0.0565973749456696,-0.021447582408228,-0.0467948660658946,0.0253472836576665
5189,106.25,34.25,Flood,-0.0446557623097704,-0.0166265324836324,-0.028029229826138,-0.2412301387801262,-0.0060717289752233,-0.2351584098049028
5190,106.75,34.25,Flood,0.0253104624123037,-0.0066368842863706,0.0319473466986744,-0.0206600955994878,0.0176933260576705,-0.0383534216571583
5191,107.25,34.25,Flood,0.0402815790968632,0.0264605666772565,0.0138210124196066,0.0885046334352576,0.0390395131099595,0.0494651203252981
5192,107.75,34.25,Flood,0.0322062985657368,0.0450864436929896,-0.0128801451272528,0.0639991145544029,0.0681374079428172,-0.0041382933884143
5193,108.25,34.25,Flood,0.0434928025354117,0.0268189249687528,0.0166738775666588,-0.0615881607948012,-0.1033948988926185,0.0418067380978172
5194,108.75,34.25,Flood,0.0863104689993933,0.0010770930751905,0.0852333759242027,0.040106618732792,-0.0211264550646609,0.061233073797453
5195,109.25,34.25,Flood,0.0372864889650689,0.0182832082919006,0.0190032806731683,0.0236795238071217,0.022184998846493,0.0014945249606286
5196,109.75,34.25,Flood,-0.0252987628940219,-0.0292991227126642,0.0040003598186422,-0.0863595600106605,0.0652018294502024,-0.1515613894608629
5197,110.25,34.25,Flood,0.0007944350177228,-0.0178055447725301,0.0185999797902529,-0.0513522701441111,0.0042565970780046,-0.0556088672221157
5198,110.75,34.25,Flood,0.0045801463296925,0.0011046963623679,0.0034754499673245,0.0226533991769596,-0.0061841539424142,0.0288375531193739
5199,111.25,34.25,Flood,0.0013048367237555,0.0036680779390293,-0.0023632412152738,-0.0118614679750439,-0.0023001300405028,-0.009561337934541
5200,111.75,34.25,Flood,-0.0982790688946195,-0.0486930415899556,-0.0495860273046638,-0.0450115087075069,-0.0072605649506732,-0.0377509437568336
5201,112.25,34.25,Flood,0.0107441117667223,0.056422079426306,-0.0456779676595836,0.0699266689659739,0.1089944829745379,-0.039067814008564
5202,112.75,34.25,Flood,-0.0139630364058182,0.0135314008774021,-0.0274944372832203,0.0002325020706806,0.030881888361844,-0.0306493862911634
5203,113.25,34.25,Flood,0.0617634553078428,-0.0133716047363319,0.0751350600441748,0.0842954809833795,0.011040904070565,0.0732545769128144
5204,113.75,34.25,Flood,-0.0540539144660856,-0.0075609524571745,-0.046492962008911,-0.0775466348511331,-0.1152705567490603,0.0377239218979271
5205,114.25,34.25,Flood,0.0165126219247607,-0.0019079174613287,0.0184205393860894,-0.0078960279660716,-0.0741922768881934,0.0662962489221217
5206,114.75,34.25,Flood,0.1004882277970984,0.0695512219838062,0.0309370058132922,0.0241468674248552,-0.0999752797349858,0.124122147159841
5207,115.25,34.25,Flood,0.0532940241484607,0.0333796273853052,0.0199143967631555,0.0169918682782492,-0.0090874237261569,0.0260792920044061
5208,115.75,34.25,Flood,-0.0418981458977172,-0.0546286370706267,0.0127304911729094,0.0199203386150528,-0.0298831378163416,0.0498034764313945
